src_id	dst_id	edge_type	weight
ON170086	ON170092	phage-phage	1.0
ON170086	ON170094	phage-phage	1.0
ON170086	ON170096	phage-phage	1.0
ON170086	ON170098	phage-phage	1.0
ON170086	ON170100	phage-phage	1.0
ON170086	ON170102	phage-phage	0.844042
ON170086	ON170104	phage-phage	1.0
ON170086	ON170106	phage-phage	1.0
ON170086	ON170108	phage-phage	1.0
ON170086	ON170110	phage-phage	1.0
ON170086	ON170112	phage-phage	1.0
ON170086	ON170114	phage-phage	1.0
ON170086	ON170116	phage-phage	1.0
ON170086	ON170118	phage-phage	1.0
ON170086	ON170120	phage-phage	1.0
ON170086	ON170122	phage-phage	0.844042
ON170086	ON170124	phage-phage	0.844042
ON170086	ON170126	phage-phage	0.844042
ON170086	ON170142	phage-phage	1.0
ON170086	ON170144	phage-phage	1.0
ON170086	ON170146	phage-phage	1.0
ON170086	ON170152	phage-phage	1.0
ON170086	ON170154	phage-phage	1.0
ON170086	ON170156	phage-phage	1.0
ON170086	ON170158	phage-phage	1.0
ON170086	ON170160	phage-phage	1.0
ON170086	ON170162	phage-phage	1.0
ON170086	ON170164	phage-phage	1.0
ON170086	ON170167	phage-phage	1.0
ON170086	ON170192	phage-phage	1.0
ON170086	ON170194	phage-phage	1.0
ON170086	ON170196	phage-phage	1.0
ON170086	ON170198	phage-phage	1.0
ON170086	ON170200	phage-phage	1.0
ON170086	ON170202	phage-phage	1.0
ON170086	ON170204	phage-phage	1.0
ON170086	ON170206	phage-phage	1.0
ON170086	ON170211	phage-phage	1.0
ON170086	ON170215	phage-phage	1.0
ON170086	ON170217	phage-phage	0.844042
ON170086	ON170219	phage-phage	1.0
ON170086	ON170222	phage-phage	1.0
ON170086	ON170225	phage-phage	1.0
ON170086	ON170244	phage-phage	1.0
ON170086	ON170246	phage-phage	1.0
ON170086	ON170248	phage-phage	1.0
ON170086	ON170250	phage-phage	1.0
ON170086	ON170252	phage-phage	1.0
ON170086	ON170271	phage-phage	1.0
ON170086	ON170280	phage-phage	1.0
ON170086	ON170282	phage-phage	1.0
ON170086	ON170284	phage-phage	1.0
ON170086	ON170289	phage-phage	1.0
ON170086	ON170291	phage-phage	1.0
ON170086	ON170293	phage-phage	1.0
ON170086	ON170295	phage-phage	1.0
ON170086	ON170297	phage-phage	1.0
ON170086	ON170298	phage-phage	1.0
ON170086	ON170300	phage-phage	1.0
ON170086	ON170306	phage-phage	1.0
ON170086	ON170307	phage-phage	1.0
ON170086	ON170311	phage-phage	1.0
ON170086	ON170313	phage-phage	1.0
ON170086	ON170315	phage-phage	1.0
ON170086	ON170330	phage-phage	0.844042
ON170086	ON170332	phage-phage	0.844042
ON170086	ON170334	phage-phage	0.844042
ON170086	ON170336	phage-phage	0.839139
ON170086	ON170338	phage-phage	0.839139
ON170086	ON170340	phage-phage	0.839139
ON170087	ON170089	phage-phage	1.0
ON170087	ON170091	phage-phage	1.0
ON170087	ON170093	phage-phage	1.0
ON170087	ON170095	phage-phage	1.0
ON170087	ON170097	phage-phage	1.0
ON170087	ON170101	phage-phage	1.0
ON170087	ON170105	phage-phage	1.0
ON170087	ON170107	phage-phage	1.0
ON170087	ON170109	phage-phage	1.0
ON170087	ON170111	phage-phage	1.0
ON170087	ON170113	phage-phage	1.0
ON170087	ON170115	phage-phage	1.0
ON170087	ON170117	phage-phage	1.0
ON170087	ON170119	phage-phage	1.0
ON170087	ON170121	phage-phage	1.0
ON170087	ON170145	phage-phage	1.0
ON170087	ON170147	phage-phage	1.0
ON170087	ON170153	phage-phage	1.0
ON170087	ON170155	phage-phage	1.0
ON170087	ON170157	phage-phage	1.0
ON170087	ON170159	phage-phage	1.0
ON170087	ON170161	phage-phage	1.0
ON170087	ON170163	phage-phage	1.0
ON170087	ON170165	phage-phage	1.0
ON170087	ON170168	phage-phage	1.0
ON170087	ON170193	phage-phage	1.0
ON170087	ON170195	phage-phage	1.0
ON170087	ON170197	phage-phage	1.0
ON170087	ON170199	phage-phage	1.0
ON170087	ON170201	phage-phage	1.0
ON170087	ON170203	phage-phage	1.0
ON170087	ON170205	phage-phage	1.0
ON170087	ON170207	phage-phage	1.0
ON170087	ON170212	phage-phage	1.0
ON170087	ON170216	phage-phage	1.0
ON170087	ON170218	phage-phage	1.0
ON170087	ON170220	phage-phage	1.0
ON170087	ON170223	phage-phage	1.0
ON170087	ON170226	phage-phage	1.0
ON170087	ON170245	phage-phage	1.0
ON170087	ON170247	phage-phage	1.0
ON170087	ON170249	phage-phage	1.0
ON170087	ON170251	phage-phage	1.0
ON170087	ON170253	phage-phage	1.0
ON170087	ON170281	phage-phage	1.0
ON170087	ON170283	phage-phage	1.0
ON170087	ON170285	phage-phage	1.0
ON170087	ON170290	phage-phage	1.0
ON170087	ON170292	phage-phage	1.0
ON170087	ON170294	phage-phage	1.0
ON170087	ON170296	phage-phage	1.0
ON170087	ON170299	phage-phage	1.0
ON170087	ON170301	phage-phage	1.0
ON170087	ON170308	phage-phage	1.0
ON170087	ON170312	phage-phage	1.0
ON170087	ON170314	phage-phage	1.0
ON170087	ON170316	phage-phage	1.0
ON170087	ON170337	phage-phage	1.0
ON170087	ON170339	phage-phage	1.0
ON170087	ON170341	phage-phage	1.0
ON170088	ON170090	phage-phage	1.0
ON170088	ON170092	phage-phage	1.0
ON170088	ON170094	phage-phage	1.0
ON170088	ON170096	phage-phage	1.0
ON170088	ON170098	phage-phage	1.0
ON170088	ON170100	phage-phage	1.0
ON170088	ON170102	phage-phage	0.844042
ON170088	ON170104	phage-phage	1.0
ON170088	ON170106	phage-phage	1.0
ON170088	ON170108	phage-phage	1.0
ON170088	ON170110	phage-phage	1.0
ON170088	ON170112	phage-phage	1.0
ON170088	ON170114	phage-phage	1.0
ON170088	ON170116	phage-phage	1.0
ON170088	ON170118	phage-phage	1.0
ON170088	ON170120	phage-phage	1.0
ON170088	ON170122	phage-phage	0.844042
ON170088	ON170124	phage-phage	0.844042
ON170088	ON170126	phage-phage	0.844042
ON170088	ON170142	phage-phage	1.0
ON170088	ON170144	phage-phage	1.0
ON170088	ON170146	phage-phage	1.0
ON170088	ON170152	phage-phage	1.0
ON170088	ON170154	phage-phage	1.0
ON170088	ON170156	phage-phage	1.0
ON170088	ON170158	phage-phage	1.0
ON170088	ON170160	phage-phage	1.0
ON170088	ON170162	phage-phage	1.0
ON170088	ON170164	phage-phage	1.0
ON170088	ON170167	phage-phage	1.0
ON170088	ON170192	phage-phage	1.0
ON170088	ON170194	phage-phage	1.0
ON170088	ON170196	phage-phage	1.0
ON170088	ON170198	phage-phage	1.0
ON170088	ON170200	phage-phage	1.0
ON170088	ON170202	phage-phage	1.0
ON170088	ON170204	phage-phage	1.0
ON170088	ON170206	phage-phage	1.0
ON170088	ON170211	phage-phage	1.0
ON170088	ON170215	phage-phage	1.0
ON170088	ON170217	phage-phage	0.844042
ON170088	ON170219	phage-phage	1.0
ON170088	ON170222	phage-phage	1.0
ON170088	ON170225	phage-phage	1.0
ON170088	ON170244	phage-phage	1.0
ON170088	ON170246	phage-phage	1.0
ON170088	ON170248	phage-phage	1.0
ON170088	ON170250	phage-phage	1.0
ON170088	ON170252	phage-phage	1.0
ON170088	ON170271	phage-phage	1.0
ON170088	ON170280	phage-phage	1.0
ON170088	ON170282	phage-phage	1.0
ON170088	ON170284	phage-phage	1.0
ON170088	ON170289	phage-phage	1.0
ON170088	ON170291	phage-phage	1.0
ON170088	ON170293	phage-phage	1.0
ON170088	ON170295	phage-phage	1.0
ON170088	ON170297	phage-phage	1.0
ON170088	ON170298	phage-phage	1.0
ON170088	ON170300	phage-phage	1.0
ON170088	ON170306	phage-phage	1.0
ON170088	ON170307	phage-phage	1.0
ON170088	ON170311	phage-phage	1.0
ON170088	ON170313	phage-phage	1.0
ON170088	ON170315	phage-phage	1.0
ON170088	ON170330	phage-phage	0.844042
ON170088	ON170332	phage-phage	0.844042
ON170088	ON170334	phage-phage	0.844042
ON170088	ON170336	phage-phage	0.839139
ON170088	ON170338	phage-phage	0.839139
ON170088	ON170340	phage-phage	0.839139
ON170089	ON170091	phage-phage	1.0
ON170089	ON170093	phage-phage	1.0
ON170089	ON170095	phage-phage	1.0
ON170089	ON170097	phage-phage	1.0
ON170089	ON170101	phage-phage	1.0
ON170089	ON170105	phage-phage	1.0
ON170089	ON170107	phage-phage	1.0
ON170089	ON170109	phage-phage	1.0
ON170089	ON170111	phage-phage	1.0
ON170089	ON170113	phage-phage	1.0
ON170089	ON170115	phage-phage	1.0
ON170089	ON170117	phage-phage	1.0
ON170089	ON170119	phage-phage	1.0
ON170089	ON170121	phage-phage	1.0
ON170089	ON170145	phage-phage	1.0
ON170089	ON170147	phage-phage	1.0
ON170089	ON170153	phage-phage	1.0
ON170089	ON170155	phage-phage	1.0
ON170089	ON170157	phage-phage	1.0
ON170089	ON170159	phage-phage	1.0
ON170089	ON170161	phage-phage	1.0
ON170089	ON170163	phage-phage	1.0
ON170089	ON170165	phage-phage	1.0
ON170089	ON170168	phage-phage	1.0
ON170089	ON170193	phage-phage	1.0
ON170089	ON170195	phage-phage	1.0
ON170089	ON170197	phage-phage	1.0
ON170089	ON170199	phage-phage	1.0
ON170089	ON170201	phage-phage	1.0
ON170089	ON170203	phage-phage	1.0
ON170089	ON170205	phage-phage	1.0
ON170089	ON170207	phage-phage	1.0
ON170089	ON170212	phage-phage	1.0
ON170089	ON170216	phage-phage	1.0
ON170089	ON170218	phage-phage	1.0
ON170089	ON170220	phage-phage	1.0
ON170089	ON170223	phage-phage	1.0
ON170089	ON170226	phage-phage	1.0
ON170089	ON170245	phage-phage	1.0
ON170089	ON170247	phage-phage	1.0
ON170089	ON170249	phage-phage	1.0
ON170089	ON170251	phage-phage	1.0
ON170089	ON170253	phage-phage	1.0
ON170089	ON170281	phage-phage	1.0
ON170089	ON170283	phage-phage	1.0
ON170089	ON170285	phage-phage	1.0
ON170089	ON170290	phage-phage	1.0
ON170089	ON170292	phage-phage	1.0
ON170089	ON170294	phage-phage	1.0
ON170089	ON170296	phage-phage	1.0
ON170089	ON170299	phage-phage	1.0
ON170089	ON170301	phage-phage	1.0
ON170089	ON170308	phage-phage	1.0
ON170089	ON170312	phage-phage	1.0
ON170089	ON170314	phage-phage	1.0
ON170089	ON170316	phage-phage	1.0
ON170089	ON170337	phage-phage	1.0
ON170089	ON170339	phage-phage	1.0
ON170089	ON170341	phage-phage	1.0
ON170090	ON170092	phage-phage	1.0
ON170090	ON170094	phage-phage	1.0
ON170090	ON170096	phage-phage	1.0
ON170090	ON170098	phage-phage	1.0
ON170090	ON170100	phage-phage	1.0
ON170090	ON170102	phage-phage	0.844042
ON170090	ON170104	phage-phage	1.0
ON170090	ON170106	phage-phage	1.0
ON170090	ON170108	phage-phage	1.0
ON170090	ON170110	phage-phage	1.0
ON170090	ON170112	phage-phage	1.0
ON170090	ON170114	phage-phage	1.0
ON170090	ON170116	phage-phage	1.0
ON170090	ON170118	phage-phage	1.0
ON170090	ON170120	phage-phage	1.0
ON170090	ON170122	phage-phage	0.844042
ON170090	ON170124	phage-phage	0.844042
ON170090	ON170126	phage-phage	0.844042
ON170090	ON170142	phage-phage	1.0
ON170090	ON170144	phage-phage	1.0
ON170090	ON170146	phage-phage	1.0
ON170090	ON170152	phage-phage	1.0
ON170090	ON170154	phage-phage	1.0
ON170090	ON170156	phage-phage	1.0
ON170090	ON170158	phage-phage	1.0
ON170090	ON170160	phage-phage	1.0
ON170090	ON170162	phage-phage	1.0
ON170090	ON170164	phage-phage	1.0
ON170090	ON170167	phage-phage	1.0
ON170090	ON170192	phage-phage	1.0
ON170090	ON170194	phage-phage	1.0
ON170090	ON170196	phage-phage	1.0
ON170090	ON170198	phage-phage	1.0
ON170090	ON170200	phage-phage	1.0
ON170090	ON170202	phage-phage	1.0
ON170090	ON170204	phage-phage	1.0
ON170090	ON170206	phage-phage	1.0
ON170090	ON170211	phage-phage	1.0
ON170090	ON170215	phage-phage	1.0
ON170090	ON170217	phage-phage	0.844042
ON170090	ON170219	phage-phage	1.0
ON170090	ON170222	phage-phage	1.0
ON170090	ON170225	phage-phage	1.0
ON170090	ON170244	phage-phage	1.0
ON170090	ON170246	phage-phage	1.0
ON170090	ON170248	phage-phage	1.0
ON170090	ON170250	phage-phage	1.0
ON170090	ON170252	phage-phage	1.0
ON170090	ON170271	phage-phage	1.0
ON170090	ON170280	phage-phage	1.0
ON170090	ON170282	phage-phage	1.0
ON170090	ON170284	phage-phage	1.0
ON170090	ON170289	phage-phage	1.0
ON170090	ON170291	phage-phage	1.0
ON170090	ON170293	phage-phage	1.0
ON170090	ON170295	phage-phage	1.0
ON170090	ON170297	phage-phage	1.0
ON170090	ON170298	phage-phage	1.0
ON170090	ON170300	phage-phage	1.0
ON170090	ON170306	phage-phage	1.0
ON170090	ON170307	phage-phage	1.0
ON170090	ON170311	phage-phage	1.0
ON170090	ON170313	phage-phage	1.0
ON170090	ON170315	phage-phage	1.0
ON170090	ON170330	phage-phage	0.844042
ON170090	ON170332	phage-phage	0.844042
ON170090	ON170334	phage-phage	0.844042
ON170090	ON170336	phage-phage	0.839139
ON170090	ON170338	phage-phage	0.839139
ON170090	ON170340	phage-phage	0.839139
ON170091	ON170093	phage-phage	1.0
ON170091	ON170095	phage-phage	1.0
ON170091	ON170097	phage-phage	1.0
ON170091	ON170101	phage-phage	1.0
ON170091	ON170105	phage-phage	1.0
ON170091	ON170107	phage-phage	1.0
ON170091	ON170109	phage-phage	1.0
ON170091	ON170111	phage-phage	1.0
ON170091	ON170113	phage-phage	1.0
ON170091	ON170115	phage-phage	1.0
ON170091	ON170117	phage-phage	1.0
ON170091	ON170119	phage-phage	1.0
ON170091	ON170121	phage-phage	1.0
ON170091	ON170145	phage-phage	1.0
ON170091	ON170147	phage-phage	1.0
ON170091	ON170153	phage-phage	1.0
ON170091	ON170155	phage-phage	1.0
ON170091	ON170157	phage-phage	1.0
ON170091	ON170159	phage-phage	1.0
ON170091	ON170161	phage-phage	1.0
ON170091	ON170163	phage-phage	1.0
ON170091	ON170165	phage-phage	1.0
ON170091	ON170168	phage-phage	1.0
ON170091	ON170193	phage-phage	1.0
ON170091	ON170195	phage-phage	1.0
ON170091	ON170197	phage-phage	1.0
ON170091	ON170199	phage-phage	1.0
ON170091	ON170201	phage-phage	1.0
ON170091	ON170203	phage-phage	1.0
ON170091	ON170205	phage-phage	1.0
ON170091	ON170207	phage-phage	1.0
ON170091	ON170212	phage-phage	1.0
ON170091	ON170216	phage-phage	1.0
ON170091	ON170218	phage-phage	1.0
ON170091	ON170220	phage-phage	1.0
ON170091	ON170223	phage-phage	1.0
ON170091	ON170226	phage-phage	1.0
ON170091	ON170245	phage-phage	1.0
ON170091	ON170247	phage-phage	1.0
ON170091	ON170249	phage-phage	1.0
ON170091	ON170251	phage-phage	1.0
ON170091	ON170253	phage-phage	1.0
ON170091	ON170281	phage-phage	1.0
ON170091	ON170283	phage-phage	1.0
ON170091	ON170285	phage-phage	1.0
ON170091	ON170290	phage-phage	1.0
ON170091	ON170292	phage-phage	1.0
ON170091	ON170294	phage-phage	1.0
ON170091	ON170296	phage-phage	1.0
ON170091	ON170299	phage-phage	1.0
ON170091	ON170301	phage-phage	1.0
ON170091	ON170308	phage-phage	1.0
ON170091	ON170312	phage-phage	1.0
ON170091	ON170314	phage-phage	1.0
ON170091	ON170316	phage-phage	1.0
ON170091	ON170337	phage-phage	1.0
ON170091	ON170339	phage-phage	1.0
ON170091	ON170341	phage-phage	1.0
ON170092	ON170094	phage-phage	1.0
ON170092	ON170096	phage-phage	1.0
ON170092	ON170098	phage-phage	1.0
ON170092	ON170100	phage-phage	1.0
ON170092	ON170102	phage-phage	0.844042
ON170092	ON170104	phage-phage	1.0
ON170092	ON170106	phage-phage	1.0
ON170092	ON170108	phage-phage	1.0
ON170092	ON170110	phage-phage	1.0
ON170092	ON170112	phage-phage	1.0
ON170092	ON170114	phage-phage	1.0
ON170092	ON170116	phage-phage	1.0
ON170092	ON170118	phage-phage	1.0
ON170092	ON170120	phage-phage	1.0
ON170092	ON170122	phage-phage	0.844042
ON170092	ON170124	phage-phage	0.844042
ON170092	ON170126	phage-phage	0.844042
ON170092	ON170142	phage-phage	1.0
ON170092	ON170144	phage-phage	1.0
ON170092	ON170146	phage-phage	1.0
ON170092	ON170152	phage-phage	1.0
ON170092	ON170154	phage-phage	1.0
ON170092	ON170156	phage-phage	1.0
ON170092	ON170158	phage-phage	1.0
ON170092	ON170160	phage-phage	1.0
ON170092	ON170162	phage-phage	1.0
ON170092	ON170164	phage-phage	1.0
ON170092	ON170167	phage-phage	1.0
ON170092	ON170192	phage-phage	1.0
ON170092	ON170194	phage-phage	1.0
ON170092	ON170196	phage-phage	1.0
ON170092	ON170198	phage-phage	1.0
ON170092	ON170200	phage-phage	1.0
ON170092	ON170202	phage-phage	1.0
ON170092	ON170204	phage-phage	1.0
ON170092	ON170206	phage-phage	1.0
ON170092	ON170211	phage-phage	1.0
ON170092	ON170215	phage-phage	1.0
ON170092	ON170217	phage-phage	0.844042
ON170092	ON170219	phage-phage	1.0
ON170092	ON170222	phage-phage	1.0
ON170092	ON170225	phage-phage	1.0
ON170092	ON170244	phage-phage	1.0
ON170092	ON170246	phage-phage	1.0
ON170092	ON170248	phage-phage	1.0
ON170092	ON170250	phage-phage	1.0
ON170092	ON170252	phage-phage	1.0
ON170092	ON170271	phage-phage	1.0
ON170092	ON170280	phage-phage	1.0
ON170092	ON170282	phage-phage	1.0
ON170092	ON170284	phage-phage	1.0
ON170092	ON170289	phage-phage	1.0
ON170092	ON170291	phage-phage	1.0
ON170092	ON170293	phage-phage	1.0
ON170092	ON170295	phage-phage	1.0
ON170092	ON170297	phage-phage	1.0
ON170092	ON170298	phage-phage	1.0
ON170092	ON170300	phage-phage	1.0
ON170092	ON170306	phage-phage	1.0
ON170092	ON170307	phage-phage	1.0
ON170092	ON170311	phage-phage	1.0
ON170092	ON170313	phage-phage	1.0
ON170092	ON170315	phage-phage	1.0
ON170092	ON170330	phage-phage	0.844042
ON170092	ON170332	phage-phage	0.844042
ON170092	ON170334	phage-phage	0.844042
ON170092	ON170336	phage-phage	0.839139
ON170092	ON170338	phage-phage	0.839139
ON170092	ON170340	phage-phage	0.839139
ON170093	ON170095	phage-phage	1.0
ON170093	ON170097	phage-phage	1.0
ON170093	ON170101	phage-phage	1.0
ON170093	ON170105	phage-phage	1.0
ON170093	ON170107	phage-phage	1.0
ON170093	ON170109	phage-phage	1.0
ON170093	ON170111	phage-phage	1.0
ON170093	ON170113	phage-phage	1.0
ON170093	ON170115	phage-phage	1.0
ON170093	ON170117	phage-phage	1.0
ON170093	ON170119	phage-phage	1.0
ON170093	ON170121	phage-phage	1.0
ON170093	ON170145	phage-phage	1.0
ON170093	ON170147	phage-phage	1.0
ON170093	ON170153	phage-phage	1.0
ON170093	ON170155	phage-phage	1.0
ON170093	ON170157	phage-phage	1.0
ON170093	ON170159	phage-phage	1.0
ON170093	ON170161	phage-phage	1.0
ON170093	ON170163	phage-phage	1.0
ON170093	ON170165	phage-phage	1.0
ON170093	ON170168	phage-phage	1.0
ON170093	ON170193	phage-phage	1.0
ON170093	ON170195	phage-phage	1.0
ON170093	ON170197	phage-phage	1.0
ON170093	ON170199	phage-phage	1.0
ON170093	ON170201	phage-phage	1.0
ON170093	ON170203	phage-phage	1.0
ON170093	ON170205	phage-phage	1.0
ON170093	ON170207	phage-phage	1.0
ON170093	ON170212	phage-phage	1.0
ON170093	ON170216	phage-phage	1.0
ON170093	ON170218	phage-phage	1.0
ON170093	ON170220	phage-phage	1.0
ON170093	ON170223	phage-phage	1.0
ON170093	ON170226	phage-phage	1.0
ON170093	ON170245	phage-phage	1.0
ON170093	ON170247	phage-phage	1.0
ON170093	ON170249	phage-phage	1.0
ON170093	ON170251	phage-phage	1.0
ON170093	ON170253	phage-phage	1.0
ON170093	ON170281	phage-phage	1.0
ON170093	ON170283	phage-phage	1.0
ON170093	ON170285	phage-phage	1.0
ON170093	ON170290	phage-phage	1.0
ON170093	ON170292	phage-phage	1.0
ON170093	ON170294	phage-phage	1.0
ON170093	ON170296	phage-phage	1.0
ON170093	ON170299	phage-phage	1.0
ON170093	ON170301	phage-phage	1.0
ON170093	ON170308	phage-phage	1.0
ON170093	ON170312	phage-phage	1.0
ON170093	ON170314	phage-phage	1.0
ON170093	ON170316	phage-phage	1.0
ON170093	ON170337	phage-phage	1.0
ON170093	ON170339	phage-phage	1.0
ON170093	ON170341	phage-phage	1.0
ON170094	ON170096	phage-phage	1.0
ON170094	ON170098	phage-phage	1.0
ON170094	ON170100	phage-phage	1.0
ON170094	ON170102	phage-phage	0.844042
ON170094	ON170104	phage-phage	1.0
ON170094	ON170106	phage-phage	1.0
ON170094	ON170108	phage-phage	1.0
ON170094	ON170110	phage-phage	1.0
ON170094	ON170112	phage-phage	1.0
ON170094	ON170114	phage-phage	1.0
ON170094	ON170116	phage-phage	1.0
ON170094	ON170118	phage-phage	1.0
ON170094	ON170120	phage-phage	1.0
ON170094	ON170122	phage-phage	0.844042
ON170094	ON170124	phage-phage	0.844042
ON170094	ON170126	phage-phage	0.844042
ON170094	ON170142	phage-phage	1.0
ON170094	ON170144	phage-phage	1.0
ON170094	ON170146	phage-phage	1.0
ON170094	ON170152	phage-phage	1.0
ON170094	ON170154	phage-phage	1.0
ON170094	ON170156	phage-phage	1.0
ON170094	ON170158	phage-phage	1.0
ON170094	ON170160	phage-phage	1.0
ON170094	ON170162	phage-phage	1.0
ON170094	ON170164	phage-phage	1.0
ON170094	ON170167	phage-phage	1.0
ON170094	ON170192	phage-phage	1.0
ON170094	ON170194	phage-phage	1.0
ON170094	ON170196	phage-phage	1.0
ON170094	ON170198	phage-phage	1.0
ON170094	ON170200	phage-phage	1.0
ON170094	ON170202	phage-phage	1.0
ON170094	ON170204	phage-phage	1.0
ON170094	ON170206	phage-phage	1.0
ON170094	ON170211	phage-phage	1.0
ON170094	ON170215	phage-phage	1.0
ON170094	ON170217	phage-phage	0.844042
ON170094	ON170219	phage-phage	1.0
ON170094	ON170222	phage-phage	1.0
ON170094	ON170225	phage-phage	1.0
ON170094	ON170244	phage-phage	1.0
ON170094	ON170246	phage-phage	1.0
ON170094	ON170248	phage-phage	1.0
ON170094	ON170250	phage-phage	1.0
ON170094	ON170252	phage-phage	1.0
ON170094	ON170271	phage-phage	1.0
ON170094	ON170280	phage-phage	1.0
ON170094	ON170282	phage-phage	1.0
ON170094	ON170284	phage-phage	1.0
ON170094	ON170289	phage-phage	1.0
ON170094	ON170291	phage-phage	1.0
ON170094	ON170293	phage-phage	1.0
ON170094	ON170295	phage-phage	1.0
ON170094	ON170297	phage-phage	1.0
ON170094	ON170298	phage-phage	1.0
ON170094	ON170300	phage-phage	1.0
ON170094	ON170306	phage-phage	1.0
ON170094	ON170307	phage-phage	1.0
ON170094	ON170311	phage-phage	1.0
ON170094	ON170313	phage-phage	1.0
ON170094	ON170315	phage-phage	1.0
ON170094	ON170330	phage-phage	0.844042
ON170094	ON170332	phage-phage	0.844042
ON170094	ON170334	phage-phage	0.844042
ON170094	ON170336	phage-phage	0.839139
ON170094	ON170338	phage-phage	0.839139
ON170094	ON170340	phage-phage	0.839139
ON170095	ON170097	phage-phage	1.0
ON170095	ON170101	phage-phage	1.0
ON170095	ON170105	phage-phage	1.0
ON170095	ON170107	phage-phage	1.0
ON170095	ON170109	phage-phage	1.0
ON170095	ON170111	phage-phage	1.0
ON170095	ON170113	phage-phage	1.0
ON170095	ON170115	phage-phage	1.0
ON170095	ON170117	phage-phage	1.0
ON170095	ON170119	phage-phage	1.0
ON170095	ON170121	phage-phage	1.0
ON170095	ON170145	phage-phage	1.0
ON170095	ON170147	phage-phage	1.0
ON170095	ON170153	phage-phage	1.0
ON170095	ON170155	phage-phage	1.0
ON170095	ON170157	phage-phage	1.0
ON170095	ON170159	phage-phage	1.0
ON170095	ON170161	phage-phage	1.0
ON170095	ON170163	phage-phage	1.0
ON170095	ON170165	phage-phage	1.0
ON170095	ON170168	phage-phage	1.0
ON170095	ON170193	phage-phage	1.0
ON170095	ON170195	phage-phage	1.0
ON170095	ON170197	phage-phage	1.0
ON170095	ON170199	phage-phage	1.0
ON170095	ON170201	phage-phage	1.0
ON170095	ON170203	phage-phage	1.0
ON170095	ON170205	phage-phage	1.0
ON170095	ON170207	phage-phage	1.0
ON170095	ON170212	phage-phage	1.0
ON170095	ON170216	phage-phage	1.0
ON170095	ON170218	phage-phage	1.0
ON170095	ON170220	phage-phage	1.0
ON170095	ON170223	phage-phage	1.0
ON170095	ON170226	phage-phage	1.0
ON170095	ON170245	phage-phage	1.0
ON170095	ON170247	phage-phage	1.0
ON170095	ON170249	phage-phage	1.0
ON170095	ON170251	phage-phage	1.0
ON170095	ON170253	phage-phage	1.0
ON170095	ON170281	phage-phage	1.0
ON170095	ON170283	phage-phage	1.0
ON170095	ON170285	phage-phage	1.0
ON170095	ON170290	phage-phage	1.0
ON170095	ON170292	phage-phage	1.0
ON170095	ON170294	phage-phage	1.0
ON170095	ON170296	phage-phage	1.0
ON170095	ON170299	phage-phage	1.0
ON170095	ON170301	phage-phage	1.0
ON170095	ON170308	phage-phage	1.0
ON170095	ON170312	phage-phage	1.0
ON170095	ON170314	phage-phage	1.0
ON170095	ON170316	phage-phage	1.0
ON170095	ON170337	phage-phage	1.0
ON170095	ON170339	phage-phage	1.0
ON170095	ON170341	phage-phage	1.0
ON170096	ON170098	phage-phage	1.0
ON170096	ON170100	phage-phage	1.0
ON170096	ON170102	phage-phage	0.844042
ON170096	ON170104	phage-phage	1.0
ON170096	ON170106	phage-phage	1.0
ON170096	ON170108	phage-phage	1.0
ON170096	ON170110	phage-phage	1.0
ON170096	ON170112	phage-phage	1.0
ON170096	ON170114	phage-phage	1.0
ON170096	ON170116	phage-phage	1.0
ON170096	ON170118	phage-phage	1.0
ON170096	ON170120	phage-phage	1.0
ON170096	ON170122	phage-phage	0.844042
ON170096	ON170124	phage-phage	0.844042
ON170096	ON170126	phage-phage	0.844042
ON170096	ON170142	phage-phage	1.0
ON170096	ON170144	phage-phage	1.0
ON170096	ON170146	phage-phage	1.0
ON170096	ON170152	phage-phage	1.0
ON170096	ON170154	phage-phage	1.0
ON170096	ON170156	phage-phage	1.0
ON170096	ON170158	phage-phage	1.0
ON170096	ON170160	phage-phage	1.0
ON170096	ON170162	phage-phage	1.0
ON170096	ON170164	phage-phage	1.0
ON170096	ON170167	phage-phage	1.0
ON170096	ON170192	phage-phage	1.0
ON170096	ON170194	phage-phage	1.0
ON170096	ON170196	phage-phage	1.0
ON170096	ON170198	phage-phage	1.0
ON170096	ON170200	phage-phage	1.0
ON170096	ON170202	phage-phage	1.0
ON170096	ON170204	phage-phage	1.0
ON170096	ON170206	phage-phage	1.0
ON170096	ON170211	phage-phage	1.0
ON170096	ON170215	phage-phage	1.0
ON170096	ON170217	phage-phage	0.844042
ON170096	ON170219	phage-phage	1.0
ON170096	ON170222	phage-phage	1.0
ON170096	ON170225	phage-phage	1.0
ON170096	ON170244	phage-phage	1.0
ON170096	ON170246	phage-phage	1.0
ON170096	ON170248	phage-phage	1.0
ON170096	ON170250	phage-phage	1.0
ON170096	ON170252	phage-phage	1.0
ON170096	ON170271	phage-phage	1.0
ON170096	ON170280	phage-phage	1.0
ON170096	ON170282	phage-phage	1.0
ON170096	ON170284	phage-phage	1.0
ON170096	ON170289	phage-phage	1.0
ON170096	ON170291	phage-phage	1.0
ON170096	ON170293	phage-phage	1.0
ON170096	ON170295	phage-phage	1.0
ON170096	ON170297	phage-phage	1.0
ON170096	ON170298	phage-phage	1.0
ON170096	ON170300	phage-phage	1.0
ON170096	ON170306	phage-phage	1.0
ON170096	ON170307	phage-phage	1.0
